RouteID,Score
RouteID_01c30168-2365-46a5-a1c0-60cfafe18c6f,1.0969007606529253
RouteID_01c74dc7-ecde-406d-a7c9-29554f0ba347,0.6886184432929541
RouteID_01c9f706-0d46-427b-998c-f1559dda4ad3,0.7768046868878351
RouteID_01d0b1c1-2379-49b8-a24f-db0ae01fb2be,1.1248308726150429
RouteID_01e90207-8d40-4ea8-a766-e8fc349171bd,0.98298193503751
RouteID_01e9bcd8-7c3a-4b55-ae2f-192c7cadd0d9,0.9131767683086108
RouteID_01f96ab9-1149-4217-9b7a-5e16faee252f,0.625260356319175
RouteID_020722cd-bea1-4f01-9d49-bc65a1e51a91,0.58010139135403
RouteID_0229f7ce-11fd-48ec-83a9-892fcebd924e,0.9322043353159728
RouteID_022f1cf8-78ac-47d7-9a0d-4d90394cea95,0.5603992823295756
RouteID_0233acdf-6721-4975-b8c4-7d9cbcba11dd,1.2023610994879557
RouteID_02388faf-93c8-4ce9-a5d1-62b97b4accf4,1.0451782356097183
RouteID_023c04c1-4b54-46f7-8db1-f6dc945d4ead,1.1023174306369916
RouteID_024674c7-4fc7-478b-b341-5f33e15b9f13,0.8267147604629685
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,1.3451176650810208
RouteID_025ecb40-3116-45af-b6a1-db5a5531fafc,1.0440734142806354
RouteID_02739d8c-0c91-4cfc-8891-bd24c95e7789,0.9604231552020374
RouteID_027b5c34-74cd-4c87-a744-7823fb36e43f,0.7485730927289826
RouteID_02883f75-7507-4664-9a6d-5b963760a087,0.5526171896227393
RouteID_028a010c-c9a5-4945-b6e6-953da1eab12b,0.5130458292617788
RouteID_028ff4a1-50ed-4882-8445-238fa0c9643c,0.8665812578478812
RouteID_029ae9e8-1e14-441b-9db1-595910ce611e,0.6499829067251344
RouteID_02a11297-d6d0-47cd-a802-5c42867381fa,0.5944074689768826
RouteID_02b60f05-f339-4707-9eaa-bd114aefea39,0.6415654751712014
RouteID_02dcbb3e-b9dd-49de-8a36-293ac3dfcaaa,0.9594961473012016
RouteID_02e1401a-47ff-4bf9-ab19-99bfb7ab14c7,1.2021240299057192
RouteID_02f5263c-6cae-4a15-9c81-e5394f4c9924,1.259651048390146
RouteID_02f91cfa-3839-4e55-91a0-ab19c3e77683,1.0009312107606312
RouteID_031284fb-96fa-4f39-b061-e102d2486ceb,1.3086775711610228
RouteID_03158a7e-a045-4278-b8e7-8f8998697ecd,1.0614843901691076
RouteID_031818b3-94f1-45fd-9fec-b59162ea09c7,0.9940252643371358
RouteID_0318ef67-d23a-4d9a-bbd3-28e5e8a8c4a0,1.161591149627763
RouteID_03206eae-8985-4dac-b5f9-0db4a09005d0,0.9270348150738804
RouteID_03256465-637e-4330-a753-9e86d50e976e,1.4224685245089137
RouteID_0328be74-9bac-4307-90f7-79eece245f6a,0.8648897965931044
RouteID_032ba4dc-3d0b-4cb1-bed6-3470874714f3,0.400677827572017
RouteID_032be887-07f5-4105-b510-dfef08923bc6,1.437228416593215
RouteID_032d60c8-a403-4032-affa-a2e5598431d7,0.7346626859694042
RouteID_0331580a-3797-418d-b347-61cc4547235e,0.9520402476302336
RouteID_033dd66b-707f-437b-86a4-4f295bf2e557,0.9192090489204516
RouteID_033ffe13-fab3-47d7-a863-9264aa452156,0.9032520638462688
RouteID_034710a2-7b5e-4c2d-a0bf-89cf9fb584ee,1.2611337220974177
RouteID_0385422e-f9bf-4825-a3fb-777ef3e24e28,0.8764847313067401
RouteID_038cdc3f-7fc5-4f4d-854f-84935065df5d,1.3562506701453094
RouteID_038fd948-9740-446a-b3ee-6f2b0f4ce1b1,1.2776209831275775
RouteID_03939724-efdf-4543-aa72-4aa962860d98,0.3371518963755453
RouteID_03993849-06f7-4c5c-95d5-a2f70fb796cf,0.981147789920272
RouteID_039de5c0-5128-49cc-a04f-e712baef445a,0.846472299095439
RouteID_039e2075-2a3b-44d7-8662-0a60043e278f,1.1273629212932037
RouteID_03a1169d-dddc-4c42-be27-96daf0ac5444,0.7052485229101402
RouteID_03a85c45-30f2-401f-ac53-0f0fdfacd6c5,1.2717853449377097
RouteID_03b1783a-a994-4719-bcca-253709fd8b21,0.7581074710987454
RouteID_03b34f91-9374-40a1-a9f6-b7401c8fa544,1.4338007210934895
RouteID_03b80f56-768d-4ecd-95ac-1a32c4e04127,0.752019336435143
RouteID_03babb1c-6f77-4481-bf80-80fcf1a69ab1,0.432374863203719
RouteID_03d55a14-2a10-4328-956b-428cee2ac6fe,0.7076000066503247
RouteID_03d7f558-cb0d-4324-b66a-fac0a866369b,0.8900031736511007
RouteID_03e1d5e3-47f9-4bd8-becf-f88aa269f0e3,0.9242870017549222
RouteID_03efbb24-bf37-4717-8969-986e97ae2a96,0.9383816427094076
RouteID_03f9d959-6c94-4fe0-9957-df684d08c637,0.8410224415563019
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,1.0440482441057792
RouteID_0410429c-1ddd-4554-9761-27dcab7c1f18,0.8892614550183087
RouteID_04189f85-13a6-47b8-a78e-ec5688be0819,0.5852515953457691
RouteID_041cfbe9-363a-4a9f-a372-c487ca78b385,1.0109876829932931
RouteID_0446eb68-1fe0-40f3-b82e-2cbddd0433d3,1.2780983818467542
RouteID_04662c65-ed3a-4366-a32b-6f4b93b17c0a,1.023445127124451
RouteID_047615ff-801a-4a1d-a302-00bdc0a920b8,1.017340101590203
RouteID_04900acf-0ede-4f77-930b-d10860c0c39f,0.9957479342693384
RouteID_04982ba3-19ee-4a8e-86f4-942a3ad2c4de,1.212799490872173
RouteID_04a6f36d-da01-4975-b7bf-8b22c2b7b2ca,1.1159090567078611
RouteID_04b498c7-f124-4da5-bbb1-ef7a25950572,0.5444482294817679
RouteID_0504bcca-4f12-40a8-8a77-bb91b13029c4,0.9318029125448356
RouteID_0509f10a-e45c-40d4-b544-bf69817833f6,0.7858687759335594
RouteID_0516c035-87a6-414a-a031-d8cab8ae8a0a,0.5958666834661086
RouteID_051985ac-ac65-4e53-b319-07a6027bc494,0.8383284548814761
RouteID_051bd9d6-2c14-4de6-8054-95dc01a866cc,0.5371756696579856
RouteID_05238a07-a932-45a8-b035-4705b7eddba9,1.2594719308704667
RouteID_0529a9e1-03b7-43e3-bb88-496a3f05ff54,0.982801850176618
RouteID_0531038c-5b2c-47bd-b686-5ad3673c5006,1.3097129948525577
RouteID_0538a21d-d3cf-4696-80f0-b9366efb7378,0.9452026319734664
RouteID_05440a6b-e13d-4e8d-8c45-5b2f470d049c,0.6598494461081101
RouteID_054d3be0-af05-49f0-92a8-6ded9f491a6c,1.0065256648792016
RouteID_0550db65-9164-4c76-909b-150a134b864e,0.7502645923748918
RouteID_0558631c-8b2e-438d-bf00-aff5b5cee2ac,0.7590538996626518
RouteID_0573f455-e78c-40e6-9cdf-8c1d7fb71693,0.926477107707158
RouteID_0578a1cd-4dbf-41cf-81c2-75370082b2b8,1.2552476811209865
RouteID_05876081-1918-417c-8761-6819a18c3554,1.0071783882228242
RouteID_0590605b-45b8-48ce-9f4d-9b303bd8a8ea,0.6151813341328256
RouteID_0591bc80-9e1c-4697-b63e-08996a3b2a9c,0.758613509333071
RouteID_0593628d-3c37-4303-8238-4fd25bd4eaa3,0.5212820385039139
RouteID_05b245a8-7104-4fb5-af98-5c645a5e6e68,1.0915166300007753
RouteID_05b28743-9d92-4c51-8803-e319ee2e3f94,0.545621114189151
RouteID_05d1a771-aa16-43b6-ab00-9ad7161d5617,0.9847398052546256
RouteID_05e4c305-d304-4653-bbfa-36ae2119bf23,0.8415917404879605
RouteID_05eb1621-49f2-493d-8e29-6a7190eb64be,0.8520583233878729
RouteID_05ef4a8e-61a0-4709-ac5b-fa9759c218dc,0.9363219539414692
RouteID_05fba5e1-c96b-42af-ab1a-393d3cb31338,0.3669275974547729
RouteID_0604e284-6fc9-4d02-965c-472b1c7b3826,0.902619693951355
RouteID_0607080b-022c-4096-bff4-2a2809f9d4a5,0.9866256837947804
RouteID_0628ec83-f3d0-4e93-9c86-d140dcb65267,0.9781218524356308
RouteID_06322566-a969-4666-ae13-a1b256e46aa3,1.011814075216923
RouteID_064061c8-4f31-4d39-a003-8fa23345817e,1.2849882661171717
RouteID_064180eb-4713-47f8-af04-87d9e99fede4,0.568537332733179
RouteID_06484cf1-d5b8-4092-831d-d2fedc88ebcd,1.087603615092425
RouteID_065608cf-b6b6-4013-9658-0885b6b92593,0.8523384927458699
RouteID_0666b507-bd81-493b-be89-944271456bac,1.4241841287853203
RouteID_0667e50a-f809-426b-8f9d-303300efcc49,0.4849637563065606
RouteID_066b5b0f-1922-47ac-8c73-ea5eabaa9f30,0.955852837986537
RouteID_0670d3ac-1ad6-4d1a-8f91-07d7b3077b5e,0.8239458008434978
RouteID_06751fe1-263c-441a-b482-f7c5d8295c39,0.4802712910792671
RouteID_067726e3-8843-46ad-8e2e-9c44d80d6d0f,0.8331738632071639
RouteID_067b96da-0f4a-4877-b77d-4a08ce3eb699,1.1808756982094484
RouteID_06ae0a7c-9599-4f68-b276-b6b5966c7b3c,0.5251402548647874
RouteID_06b71b27-e83e-4e26-9e9d-6ce353ebbee5,0.9700521503256044
RouteID_06c22e7d-6964-48e4-a3a7-009b56c26741,1.4631986978219986
RouteID_06c23b69-370a-4a37-a941-8a3e177b1914,1.326295160601123
RouteID_06c7560e-5337-4330-9165-79e56801600c,0.8899440074731716
RouteID_06d466f0-2429-4f06-9326-ac1427f2aa64,0.7998217892317436
RouteID_06edc4cc-ea48-41bd-9a4f-81b78d82a479,1.261870458866123
RouteID_06fdf161-11e8-431f-9999-74b1ebc45e3b,0.8374547992957385
RouteID_070b05b1-6cfc-4792-9817-b560e91d2584,0.966610605070515
RouteID_072e6491-e89f-4574-9edc-2447f558cfc7,1.085905582041836
RouteID_07563131-f0bb-4982-b1cf-4dc9a7b1876f,0.9069760177128764
RouteID_0758e446-a472-4fdb-86bc-3bbf11f19143,1.1350546297065236
RouteID_07640d94-d311-4121-b3fb-428b108a0df2,0.8423235279266352
RouteID_0768e1ca-0763-41e6-815d-4127cf140751,1.0339855818151458
RouteID_076973fd-9546-45a5-838a-0aa166a917b7,0.8648528012585629
RouteID_076b21cf-9d76-4d57-9859-cf3fb783533f,0.9791509949663668
RouteID_07706847-a419-4475-b4f0-065f620892d7,0.7123606626205778
RouteID_0779b723-1953-4d57-abce-9bb4ae08e327,0.1776705574733909
RouteID_077c0404-88b2-4abd-af5e-588f986b49a5,0.910038881350682
RouteID_0790e302-3975-4df2-b413-39851f69ae3f,1.2293754166149191
RouteID_07933b35-6c8f-4053-960a-2c7dc87bafa6,1.139449734762506
RouteID_07957d30-aa6d-4214-8014-dc224d1178d4,0.5319374931854239
RouteID_0795a4c6-157b-4c24-946e-7e07d04c7df7,0.6109411655648186
RouteID_079d4ab4-c868-48f9-a06d-f154992deefa,0.7496298315987815
RouteID_07b4cf8f-c1d7-4c14-8983-7fe6fa582d86,1.1446572355630482
RouteID_07ba8c18-25e0-4314-b7df-3916b1ad2f02,0.8453835164325203
RouteID_07cb4afc-be0e-4f46-afe0-aa81d527c40d,1.0900206219179864
RouteID_07cfee03-e540-4384-8394-32bc37f25bff,0.5317859491560566
RouteID_07d46ee6-2edc-4d6b-be85-751d2496aaa1,1.1969387102310505
RouteID_07d56536-0262-446f-a671-9d14be955be4,0.8170121491595672
RouteID_07dd133b-23f7-4a97-8882-d97ed2c0058d,0.7991580986344632
RouteID_07e31b9c-198c-4a2d-aee8-9c5dab86b782,0.6729027548021602
RouteID_0809e036-d621-4169-a08b-8d4b78aa41ca,0.8497043817791101
RouteID_080b86e3-05b0-47d7-9b6a-402f98564460,0.9068933803471368
RouteID_0812f2e0-9345-4952-9996-984fc1513006,0.6726568926071095
RouteID_0814e8d7-b1fe-4d7c-a3b5-8c9fe9925136,1.2154045460728218
RouteID_081b5f83-db73-4642-a274-76d4dd7a8c32,0.9106174806939826
RouteID_082285e1-3890-486f-b252-1adc253a2799,1.2404302160284546
RouteID_083b2a55-7d70-4113-a375-dbfc50dc86da,0.89811983737594
RouteID_08424eaf-ced6-4025-938e-0e7f25fb9f13,0.8944420384908671
RouteID_084af699-0d58-4db1-84c8-bc0073e439fb,1.2479837454024794
RouteID_085ed7bf-c737-4dea-9b99-ce3fbc274bdc,0.7618526481538925
RouteID_0861441a-2da3-42cb-a2a3-cea549ad520e,0.7434371929097955
RouteID_086a4378-ed4d-44fe-a1d6-666bc0eec804,1.1700853435396406
RouteID_087636e9-8cd9-4bb4-b9c8-957b843bbca2,0.9944386597796168
RouteID_087e7f16-0b04-4a0a-9799-1302a8312186,1.180973291084848
RouteID_0882ddec-59ed-4b24-8f20-ae86af26a6aa,0.7413025662180961
RouteID_0884dbd3-a368-499d-a5b4-e4d6954528ec,0.7913466398598449
RouteID_088b3069-d09e-4bc4-a540-46ca0feec1fd,1.0020534501883884
RouteID_088cbe58-2832-41bc-a89a-7de4016208cd,0.9709850898731872
RouteID_08922e5e-3107-46d2-aaff-5cf6b063a635,1.1950170659539412
RouteID_08a2125e-f7d0-420e-8d09-7957c94d2802,0.5905931564203615
RouteID_08a53481-3de6-4688-ab69-b88fc2cc1d9c,0.4507252649731078
RouteID_08ad4b2e-786d-4f2b-a965-9d85aef3ef49,1.413424858388053
RouteID_08b5ef59-25b8-4b41-b385-9e4f9b8b01a9,1.0465021801152186
RouteID_08d62dfb-b7a1-4248-ae10-3c101e8191b3,0.6693490606808952
RouteID_08d72635-761a-4081-ac80-ed356a036095,0.9137303228776952
RouteID_08d77c2d-b0ce-4658-94c1-712451e916b8,1.1061067412743633
RouteID_08dca96c-c0a7-4397-b1a5-ba96aa17873b,1.39769821494169
RouteID_08dded4c-ab6e-49d7-b202-fd997e444532,0.6954966399656517
RouteID_08e9fee8-f7e5-42a0-a100-04099a4be6e5,1.4933501897517345
RouteID_08eca476-373b-4d96-878d-2dbee9ad5c2c,0.7505105123469467
RouteID_08ed55fa-db09-4f94-bd8c-5d403a90416e,0.9347305400790544
RouteID_08fecdf4-4f01-49c6-bd22-c9402d21d90a,1.101912464965516
RouteID_090b26d7-b319-4ebf-a4d1-20db1031a6e0,1.162914368390319
RouteID_0921cebf-49ed-4e14-a8ad-89e6be212d11,0.5618651630364049
RouteID_092c229e-9d6e-468b-accd-0372d87a181c,1.0989817879678234
RouteID_09337e68-6b35-469d-84af-a1011685982f,0.9582698246985883
RouteID_09384cd9-a77d-4655-9b67-20847719a230,0.7705803729361038
RouteID_093afb7b-78c3-4350-a498-a84909ad4897,0.6827644829757905
RouteID_096d768f-4473-49c1-966a-29bf3d2fe3a9,0.943245843315641
RouteID_09707b5d-9a50-4f13-aa7e-db13fcc6bb95,0.9287706797269808
RouteID_0970c11e-3bfa-4ddb-b4eb-7eab71b44d0d,1.2630907913666218
RouteID_0978feb1-735b-43b3-a092-a97936d7c509,0.5401329311112997
RouteID_098b1a3e-859b-436a-b116-5357677706b1,1.045512282362938
RouteID_09a5440f-82cb-4b2a-a612-276cb58573a1,1.1143506946652224
RouteID_09a9a44d-e007-42de-9437-31b5fd392648,0.8326895252066258
RouteID_09c1a521-4deb-4c34-84f1-3cccd4a1c037,0.8085496562334135
RouteID_09c35c1a-aa78-4e28-94b7-3bba972a9d9d,0.7370070283179151
RouteID_09c666c7-6279-416f-ad47-14ef43dfa174,0.8481479087530672
RouteID_09c6d5be-68a5-4af5-91f4-4fb13a10faf5,0.9577303781385268
RouteID_09cbff70-3e09-4f9d-825e-3148b3930a4c,0.539542574479654
RouteID_09d597c9-ae5c-4fe8-8379-710bf99f3184,1.2420553740795452
RouteID_09da300f-98c7-4f1b-80f2-8d0761360d25,0.7171520450869227
RouteID_09e7344a-c5e3-453b-a18e-a0534a75344b,1.1185426092751656
RouteID_09eb81d9-48bc-45ba-8913-298181131e3b,0.8470061488222946
RouteID_09f5fbc8-1326-45b0-a20a-fc2c432dfb0f,1.079177416919422
RouteID_09f8106a-2b7f-41f7-b995-1868813d1b82,1.4129308213091347
RouteID_09ff2f98-260f-419f-a3f1-fb593380fd4c,0.8358875848476219
RouteID_0a0029bf-3e93-491f-843c-f889a83f2bfb,0.5538450792549172
RouteID_0a05762c-a2aa-4875-8d6e-04d5b35336fe,0.9180849455225312
RouteID_0a087ce2-2896-45cf-ab24-0a3c8be98387,0.7319616311654431
RouteID_0a1a1cfe-a5da-4463-b3ac-f2bb3a01718f,0.6971296561686567
RouteID_0a28a1a5-62bd-4e5c-b2a2-bfc16713e9d1,1.008313083525795
RouteID_0a2ed99e-580f-4e6e-a168-67a5359f3fa1,0.931041460500613
RouteID_0a426a82-2c44-4a74-845d-3311c935f4c5,0.8285650317325025
RouteID_0a76f445-7219-4159-b82a-0194ab1bdc91,0.909505775878702
RouteID_0a7c11fe-c561-4293-85bb-c44c9bcfb12d,0.8647817107544704
RouteID_0a8650ca-77d1-459b-a8dd-da8442bbf1cf,0.5092169834043672
RouteID_0a9df7e1-6ddc-4173-808f-5e1a97b18027,1.19578510261857
RouteID_0aa7e7aa-97d6-4614-882e-4e24f0790a0e,0.5724483548161394
RouteID_0ab02029-d853-4303-928b-2fb8f38b6827,1.3191489022361556
RouteID_0abc266a-ae67-4d85-b3d6-7bfd1adcaeb3,1.239785178913475
RouteID_0ad088a2-492e-41a9-a79b-751d4adb05d4,1.3020078931193293
RouteID_0ad2ef29-c940-4e42-b6f7-245d71252a7c,0.8787634461160945
RouteID_0ae06a5d-815d-40a9-82a1-3716ca60be21,0.8669572281149266
RouteID_0ae21c35-5e33-4c25-92bc-61eae9c30b7b,0.9151257781327308
RouteID_0ae40c8b-c169-473f-930e-91c73ac13374,1.000079521123198
RouteID_0ae91b91-4598-458a-ada2-53243610ef82,1.1595052294386816
RouteID_0aeaa5cd-2c8a-41c8-acf6-483a45548e12,0.6419603317305191
RouteID_0aebdf93-4e40-4a01-8bd7-5701160a38e3,1.117783651786927
RouteID_0aece401-280f-441f-b2a5-e020ea16a92e,1.0709723236392328
RouteID_0aee14b7-460f-425d-ab89-c3794a40d28a,1.267698053819378
RouteID_0aef75fe-d9d0-4dd9-b44b-b6af0ff26b52,0.8535277519613931
RouteID_0afff62b-f7e0-4927-8b8e-02430e52f8d4,1.172633753759304
RouteID_0b2292e8-d421-4d4e-b80a-47c07e0e00e1,1.0479605511183672
RouteID_0b333582-4eb1-4007-98c6-ccf6a772cc9d,1.3614068317979524
RouteID_0b364fb7-1273-4943-b5f8-bd78bbc663f1,0.9385044278816336
RouteID_0b36e28e-5f67-4f56-ba6a-573d8456ba49,1.477274056557648
RouteID_0b73f489-4d6f-4c14-bde0-dbc18efceed1,1.3943953058358352
RouteID_0b7a3819-3fe1-46de-82e7-be2deec38ca4,1.2319242313364993
RouteID_0b7d10d6-b31e-40ab-b607-e71b39499697,1.1351631679354597
RouteID_0b855834-e4da-4fce-9935-9c1fa2629315,1.0283342891009015
RouteID_0b8725b5-51e1-4b53-9857-c3fa156a9727,0.7570950644303959
RouteID_0b8ce670-78c2-42ab-8a93-0749754c8582,0.5534214168825458
RouteID_0ba2fe6a-030b-4a56-b9ca-d401cee48b75,1.2495011312998885
RouteID_0ba3c3c4-c1c2-41b9-afd5-931ef5cd0a3b,1.153460268205906
RouteID_0ba52062-f98a-4750-a6ef-0a72ff35202e,1.4283139951360388
RouteID_0bab9078-6d9d-46b7-9752-bdd7ee373a24,0.8552551534208764
RouteID_0baf9c14-6f12-4a24-86d4-66db6a30dae5,0.7474243268200625
RouteID_0bce0fe7-3ec0-41d8-8f90-3c766c493da1,0.94815342984778
RouteID_0bce18ed-a437-47ff-b24d-cc19138b8d8b,0.7386514503320403
RouteID_0bd8bbb9-f94a-4745-b7e6-1e852f5977de,1.2049609108274844
RouteID_0be0c72e-605e-4417-ba4b-673da933ff69,1.1114575937287838
RouteID_0c07e64c-e784-4f03-8744-ba4fc269358a,1.1592720776550818
RouteID_0c2c04fa-8052-4195-85b7-1b648d3832bd,0.7177059855620547
RouteID_0c4039ff-ce1c-40ee-be9c-beb97b4033c1,1.2783703754088709
RouteID_0c4437df-e93a-4ad9-b3de-360a3307c32f,0.608078552452114
RouteID_0c447c13-3547-48d4-a611-cd444bd2ec25,0.4989319230221907
RouteID_0c4771e0-0e1f-4d40-888a-29795fcdcde6,0.5028060278242652
RouteID_0c546903-794a-4f5f-8506-62b38fc49843,0.5678145442160422
RouteID_0c5a8256-913c-40f4-999e-b425a01f4c86,0.5854582886608555
RouteID_0c5e2318-07e9-4e93-a10d-9de9237e6323,0.6186204790695172
RouteID_0c669d0f-15d4-4c69-bd3b-cacf0a5827e6,0.9131721465485904
RouteID_0c760e98-d14f-4f85-a36e-dc99506e82cf,1.052813280568635
RouteID_0c76acc3-adf1-41d0-8684-8de17d5ec568,0.4414549791658164
RouteID_0c82deb5-e294-4d4a-b14a-e6fa2e5e14bf,0.5607384897906993
RouteID_0c99a794-71e7-4820-8f01-5ae9b9abdb47,1.0019620461555094
RouteID_0c9c6564-709a-46bb-8c14-1fbe67736ae3,0.6210116158961911
RouteID_0ca0ee61-a91d-44a7-ad79-d02ea10be3b8,1.2997771536140057
RouteID_0cb5baba-ba3f-46ea-8e45-c3cd8158cd14,0.7128506372810806
RouteID_0cb74f30-d88e-42c0-b066-991430e51d3a,0.4567473491724139
RouteID_0cbb00a7-62b1-452c-83f1-a787e616582b,1.0235569945744536
RouteID_0cbdf262-3039-4432-8746-bcc6905103e5,0.8058914761315787
RouteID_0cccbc52-db93-4233-b0c6-6284602d5312,1.2744216574073075
RouteID_0ccdd302-3cfb-4d70-9841-22f3edb3716c,0.9670909505212676
RouteID_0cdeeb0e-202f-4061-9933-7b1862af3e32,1.0653810819853358
RouteID_0ceccda6-0964-412c-a24c-6a37db035d17,0.9476417703246764
RouteID_0cf8f2ce-28f9-46de-8fe0-22e84a3b8ca2,0.6007902035665531
RouteID_0d23ffb5-662f-4ba2-a3b1-0b4749b9170d,0.8024074011284013
RouteID_0d43becd-aec2-49de-9bca-0fea424a6b81,0.9801771138347412
RouteID_0d784cbf-7dc4-43df-ad52-879ab7a7227b,0.8665165039749552
RouteID_0d85b6a3-31ec-4ae0-94e8-1b9ad6bd3635,1.0926051887662274
RouteID_0d8e5b52-0380-40b7-80d8-940907528f19,1.1857875996783915
RouteID_0da56f16-616e-425d-8680-66aaa5528579,1.1790839853336927
RouteID_0db008e1-9cca-413e-b783-aef9d2287fec,0.9785360105940684
RouteID_0db2e8f5-b962-4889-a67c-f1478e704594,0.907455860731869
RouteID_0db3e57e-e62e-446b-b811-621dbebe23b0,0.9801384182767916
RouteID_0dcdf502-afe0-4526-9b0d-5800bd81ffc4,0.953322172527182
RouteID_0dd0f98d-f565-4769-9719-92ef1c9e284a,0.4297833579497034
RouteID_0dd9ad00-49d9-4f82-88ba-6fdb6b77fe93,0.9528192779215768
RouteID_0de3590f-89e5-44e8-bd7e-b23fab94345a,1.3626298162312789
RouteID_0de748ab-c851-45d2-8a25-897e401314cd,1.1132203892276942
RouteID_0dea4caf-f044-4170-bf66-944c0eb27785,0.8534997402657571
RouteID_0dec584d-baeb-4470-878e-252600fb61db,1.021464632261477
RouteID_0df605eb-a6e2-4f8a-ac76-b4f8b74ac68e,0.8531984678887291
RouteID_0e13b867-bfbf-4698-8347-560bbfcdba9b,1.0982898791948386
RouteID_0e13e578-80f5-4746-b750-48be5996a2a0,1.1407998526561838
RouteID_0e217d92-1e37-4216-bb49-b9858c120b52,0.6929230255641501
RouteID_0e26f254-84a2-4d1a-af72-87901f5f67ae,0.5763727174378452
RouteID_0e2bd841-c72d-43b7-a296-af3637d00307,0.6918959702143384
RouteID_0e348e1c-0718-4e5e-95c2-f2a5332b23b0,1.1406808467411491
RouteID_0e51e9ca-53a4-49cf-b5a1-93302533f2a6,1.2667171841430438
